route,sourcePath,sourceType,pageType,status,titleLength,metaDescriptionLength,h1Count,h1MatchesTitle,totalHeadingCount,skippedHeadingLevels,unrelatedH2Count,wordCount,firstParagraphWordCount,hasTikTokInFirstParagraph,primaryKeyword,primaryKeywordInFirst150Words,internalLinks,externalLinks,hasFAQ,hasSchema,schemaTypes,hasBreadcrumbs,hasCalculatorCTA,criticalIssueCount,warningIssueCount,criticalIssues,warningIssues
/guides/tiktok-algorithm-engagement/,content/guides/tiktok-algorithm-engagement.mdx,mdx,guide,good,57,149,1,true,16,false,0,1019,21,true,tiktok algorithm engagement,true,19,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,false,0,0,,
/guides/tiktok-algorithm-optimization/,content/guides/tiktok-algorithm-optimization.mdx,mdx,guide,warning,60,144,1,true,27,false,1,1286,22,true,tiktok algorithm,true,38,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/tiktok-coin-converter-complete-guide/,content/guides/tiktok-coin-converter-complete-guide.mdx,mdx,guide,warning,58,151,1,true,27,false,0,1109,22,true,coin calculator tiktok,false,32,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Primary keyword missing in first 150 words
/guides/tiktok-coins/,content/guides/tiktok-coins.mdx,mdx,guide,warning,57,149,1,true,82,false,4,2994,25,true,tiktok coins,true,93,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (4)
/guides/tiktok-creator-fund/,content/guides/tiktok-creator-fund.mdx,mdx,guide,warning,57,146,1,true,25,false,1,937,22,true,tiktok creator fund,true,38,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/tiktok-creator-marketplace/,content/guides/tiktok-creator-marketplace.mdx,mdx,guide,good,55,139,1,true,16,false,0,624,19,true,tiktok creator marketplace,true,21,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/tiktok-diamonds/,content/guides/tiktok-diamonds.mdx,mdx,guide,warning,57,152,1,true,44,true,2,1520,24,true,tiktok diamonds,true,53,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (2)
/guides/tiktok-engagement-rate-calculator-guide/,content/guides/tiktok-engagement-rate-calculator-guide.mdx,mdx,guide,good,53,145,1,true,28,false,0,860,21,true,tiktok engagement rate calculator,true,33,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/tiktok-gifts/,content/guides/tiktok-gifts.mdx,mdx,guide,warning,58,148,1,true,36,true,0,1511,31,true,tiktok gifts,true,51,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Heading hierarchy levels are skipped
/guides/tiktok-growth-hub/,src/app/guides/tiktok-growth-hub/page.tsx,app-page,guide,warning,51,154,1,true,88,false,2,3259,30,true,tiktok growth,true,60,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/guides/tiktok-live/,content/guides/tiktok-live.mdx,mdx,guide,good,51,152,1,true,19,false,0,976,21,true,tiktok live,true,25,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/tiktok-live-earnings-expectations/,content/guides/tiktok-live-earnings-expectations.mdx,mdx,guide,warning,54,150,1,true,19,false,1,781,24,true,tiktok live earnings,true,29,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/guides/tiktok-live-earnings-guide/,content/guides/tiktok-live-earnings-guide.mdx,mdx,guide,warning,56,154,1,true,7,false,0,415,20,true,tiktok live earnings,true,13,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Word count below 500
/guides/tiktok-live-shopping/,content/guides/tiktok-live-shopping.mdx,mdx,guide,warning,55,140,1,true,48,false,1,1375,22,true,tiktok live shopping,true,51,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,false,0,1,,Potentially unrelated H2 headings (1)
/guides/tiktok-monetization-requirements/,content/guides/tiktok-monetization-requirements.mdx,mdx,guide,good,59,154,1,true,25,false,0,1467,23,true,tiktok monetization requirements,true,30,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/tiktok-pay/,content/guides/tiktok-pay.mdx,mdx,guide,good,54,148,1,true,25,false,0,1365,28,true,how much does tiktok pay,true,41,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/tiktok-payment-delays/,content/guides/tiktok-payment-delays.mdx,mdx,guide,warning,56,152,1,true,18,true,0,908,22,true,tiktok payment delay,true,26,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Heading hierarchy levels are skipped
/guides/tiktok-rpm-calculator-guide/,content/guides/tiktok-rpm-calculator-guide.mdx,mdx,guide,good,59,146,1,true,28,false,0,1055,22,true,tiktok rpm calculator,true,33,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,0,,
/guides/tiktok-series-monetization/,src/app/guides/tiktok-series-monetization/page.tsx,app-page,guide,warning,60,143,1,false,26,false,1,1185,7,true,tiktok series,true,4,0,true,true,Article|ImageObject|Organization,false,true,0,2,,No breadcrumbs detected | Potentially unrelated H2 headings (1)
/guides/tiktok-shop/,content/guides/tiktok-shop.mdx,mdx,guide,warning,59,153,1,true,33,true,2,1297,28,true,tiktok shop,true,46,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (2)
/guides/tiktok-shop-affiliate/,content/guides/tiktok-shop-affiliate.mdx,mdx,guide,warning,59,152,1,true,19,false,3,937,27,true,tiktok shop affiliate,true,23,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (3)
/guides/tiktok-shop-success-strategies/,content/guides/tiktok-shop-success-strategies.mdx,mdx,guide,warning,55,152,1,true,35,true,3,1391,16,true,tiktok shop tips,false,41,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,3,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (3) | Primary keyword missing in first 150 words
/guides/why-creator-fund-earnings-dropped/,content/guides/why-creator-fund-earnings-dropped.mdx,mdx,guide,warning,54,143,1,true,45,false,2,1579,22,true,Why Did My TikTok Creator Fund Earnings Drop? Complete,true,51,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,2,,Meta description does not include primary keyword | Potentially unrelated H2 headings (2)
/guides/why-tiktok-earnings-low/,content/guides/why-tiktok-earnings-low.mdx,mdx,guide,warning,56,147,1,true,16,false,2,1189,22,true,why are my tiktok earnings so low,true,34,0,false,true,Article|BreadcrumbList|ImageObject|ListItem|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/methodology/,src/app/methodology/page.tsx,app-page,other,warning,50,148,1,true,9,false,8,455,38,true,creator calculator,false,2,0,false,false,,false,false,0,8,,Title does not front-load primary keyword | Meta description does not include primary keyword | Word count below 500 | Fewer than 3 internal links | No schema markup detected | No breadcrumbs detected | Potentially unrelated H2 headings (8) | Primary keyword missing in first 150 words
/metrics/comments-to-likes-ratio/,src/app/metrics/comments-to-likes-ratio/page.tsx,app-page,data,warning,58,150,1,true,42,false,1,1818,21,true,comments to likes ratio,true,12,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization|WebPage,true,true,0,1,,Potentially unrelated H2 headings (1)
/metrics/,src/app/metrics/page.tsx,app-page,hub-listing,warning,53,134,1,false,29,false,1,886,49,true,tiktok metrics,true,7,0,true,true,Answer|BreadcrumbList|CollectionPage|FAQPage|ItemList|ListItem|Offer|Question|SoftwareApplication|Thing,true,true,0,1,,Potentially unrelated H2 headings (1)
/metrics/tiktok-comments-to-likes-ratio/,content/metrics/tiktok-comments-to-likes-ratio.md,mdx,data,warning,56,149,1,true,40,true,1,993,12,true,tiktok comments to likes ratio,true,9,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization|WebPage,true,true,0,2,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (1)
/news/age-specific-privacy-features/,src/app/news/age-specific-privacy-features/page.tsx,app-page,blog,warning,60,150,1,false,38,false,2,1829,12,true,tiktok safety,false,15,1,true,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,false,0,3,,Meta description does not include primary keyword | Potentially unrelated H2 headings (2) | Primary keyword missing in first 150 words
/news/ai-outline-smart-split-features/,src/app/news/ai-outline-smart-split-features/page.tsx,app-page,blog,warning,55,152,1,true,68,false,6,1662,15,true,tiktok ai,false,6,2,false,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,2,,Potentially unrelated H2 headings (6) | Primary keyword missing in first 150 words
/news/algorithm-eight-major-shifts/,src/app/news/algorithm-eight-major-shifts/page.tsx,app-page,blog,warning,59,149,1,false,59,false,1,1479,13,true,tiktok algorithm,true,5,0,false,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/news/creator-rewards-20x-earnings/,src/app/news/creator-rewards-20x-earnings/page.tsx,app-page,blog,warning,59,149,1,false,25,false,1,1122,13,true,creator rewards,true,6,0,true,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/news/creator-rewards-program-launch/,src/app/news/creator-rewards-program-launch/page.tsx,app-page,blog,warning,54,151,1,false,39,false,2,987,18,true,creator rewards,true,8,0,false,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/news/,src/app/news/page.tsx,app-page,hub-listing,warning,51,132,1,false,66,true,1,2179,29,true,tiktok news,true,27,0,true,true,Answer|Article|BreadcrumbList|CollectionPage|FAQPage|ImageObject|ItemList|ListItem|Organization|Question|Thing,true,true,0,2,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (1)
/news/mention-liked-favorited-videos/,src/app/news/mention-liked-favorited-videos/page.tsx,app-page,blog,warning,54,151,1,true,59,false,8,1566,14,true,tiktok mentions,false,4,1,false,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,3,,Meta description does not include primary keyword | Potentially unrelated H2 headings (8) | Primary keyword missing in first 150 words
/news/parent-safety-features-update/,src/app/news/parent-safety-features-update/page.tsx,app-page,blog,warning,60,150,1,false,42,true,6,1122,12,true,tiktok safety,false,5,0,true,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,false,0,4,,Meta description does not include primary keyword | Heading hierarchy levels are skipped | Potentially unrelated H2 headings (6) | Primary keyword missing in first 150 words
/news/personalized-ai-avatar-stickers/,src/app/news/personalized-ai-avatar-stickers/page.tsx,app-page,blog,warning,55,152,1,true,50,false,5,1449,13,true,tiktok stickers,false,6,1,false,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,3,,Meta description does not include primary keyword | Potentially unrelated H2 headings (5) | Primary keyword missing in first 150 words
/news/playback-settings-update/,src/app/news/playback-settings-update/page.tsx,app-page,blog,warning,55,152,1,false,60,true,6,1484,13,true,tiktok settings,false,6,1,true,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,4,,Meta description does not include primary keyword | Heading hierarchy levels are skipped | Potentially unrelated H2 headings (6) | Primary keyword missing in first 150 words
/news/product-subscriptions-feature/,src/app/news/product-subscriptions-feature/page.tsx,app-page,blog,warning,60,150,1,false,43,false,7,1234,12,true,tiktok shop subscriptions,false,6,1,true,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,3,,Meta description does not include primary keyword | Potentially unrelated H2 headings (7) | Primary keyword missing in first 150 words
/news/retention-metrics-priority/,src/app/news/retention-metrics-priority/page.tsx,app-page,blog,warning,57,154,1,false,37,false,1,1070,15,true,tiktok retention,false,7,0,false,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,2,,Potentially unrelated H2 headings (1) | Primary keyword missing in first 150 words
/news/search-volume-increase-40-percent/,src/app/news/search-volume-increase-40-percent/page.tsx,app-page,blog,warning,57,154,1,false,34,false,1,1379,16,true,tiktok search,true,6,1,true,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,1,,Potentially unrelated H2 headings (1)
/news/tiktok-ban-delayed-december-2025/,src/app/news/tiktok-ban-delayed-december-2025/page.tsx,app-page,blog,warning,56,153,1,false,52,false,8,1384,16,true,tiktok ban,true,6,1,false,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,1,,Potentially unrelated H2 headings (8)
/news/tiktok-nationwide-ban-status/,src/app/news/tiktok-nationwide-ban-status/page.tsx,app-page,blog,warning,59,149,1,false,41,false,4,1110,13,true,tiktok ban,true,7,1,false,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,2,,Meta description does not include primary keyword | Potentially unrelated H2 headings (4)
/news/tiktok-shop-europe-expansion/,src/app/news/tiktok-shop-europe-expansion/page.tsx,app-page,blog,warning,59,149,1,false,38,false,8,1177,12,true,tiktok shop europe,true,7,0,true,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,1,,Potentially unrelated H2 headings (8)
/news/tiktok-shop-gmv-doubling/,src/app/news/tiktok-shop-gmv-doubling/page.tsx,app-page,blog,warning,55,152,1,false,37,false,2,1375,12,true,tiktok shop gmv,true,7,1,true,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/news/tiktok-shop-holiday-campaign/,src/app/news/tiktok-shop-holiday-campaign/page.tsx,app-page,blog,warning,59,149,1,false,37,false,2,1107,15,true,tiktok shop,true,7,1,true,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/news/tiktok-shop-third-fastest-growing/,src/app/news/tiktok-shop-third-fastest-growing/page.tsx,app-page,blog,warning,57,154,1,false,34,false,2,1138,11,true,tiktok shop,true,7,1,true,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,1,,Potentially unrelated H2 headings (2)
/news/us-china-deal-tiktok-operational/,src/app/news/us-china-deal-tiktok-operational/page.tsx,app-page,blog,warning,56,153,1,false,44,false,4,1000,15,true,tiktok deal,true,7,0,false,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,2,,Meta description does not include primary keyword | Potentially unrelated H2 headings (4)
/news/videos-over-one-minute-monetization/,src/app/news/videos-over-one-minute-monetization/page.tsx,app-page,blog,warning,59,151,1,false,51,false,6,1295,9,true,tiktok monetization,false,8,0,false,true,BreadcrumbList|ImageObject|ListItem|NewsArticle|Organization,true,true,0,3,,Meta description does not include primary keyword | Potentially unrelated H2 headings (6) | Primary keyword missing in first 150 words
/niches/beauty-earnings/,src/app/niches/beauty-earnings/page.tsx,app-page,other,warning,54,152,1,false,60,false,1,3183,16,true,beauty creator earnings,false,14,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization|WebPage,true,true,0,3,,Meta description does not include primary keyword | Potentially unrelated H2 headings (1) | Primary keyword missing in first 150 words
/niches/finance-earnings/,src/app/niches/finance-earnings/page.tsx,app-page,other,warning,55,153,1,true,54,false,1,1906,16,true,fintok earnings,false,11,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization|WebPage,true,true,0,4,,Title does not front-load primary keyword | Meta description does not include primary keyword | Potentially unrelated H2 headings (1) | Primary keyword missing in first 150 words
/niches/fitness-earnings/,src/app/niches/fitness-earnings/page.tsx,app-page,other,warning,55,153,1,true,50,false,0,2662,19,true,fittok earnings,false,11,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization|WebPage,true,true,0,3,,Title does not front-load primary keyword | Meta description does not include primary keyword | Primary keyword missing in first 150 words
/niches/,src/app/niches/page.tsx,app-page,hub-listing,warning,50,143,1,true,46,false,0,2576,19,true,creator calculator,false,10,0,true,true,Answer|Article|BreadcrumbList|CollectionPage|FAQPage|ImageObject|ItemList|ListItem|Organization|Question|Thing,true,true,0,3,,Title does not front-load primary keyword | Meta description does not include primary keyword | Primary keyword missing in first 150 words
/privacy/,src/app/privacy/page.tsx,app-page,trust-page,warning,51,148,1,false,21,false,11,1576,5,false,creator calculator,false,3,4,false,true,Organization|WebPage,false,false,0,4,,Title does not front-load primary keyword | Meta description does not include primary keyword | No breadcrumbs detected | Potentially unrelated H2 headings (11)
/reference/creator-fund-countries/,src/app/reference/creator-fund-countries/page.tsx,app-page,data,warning,57,149,1,false,46,false,7,2471,19,true,creator fund countries,true,11,0,true,true,BreadcrumbList|ImageObject|ListItem|Organization|Table|Thing|WebPage,true,true,0,1,,Potentially unrelated H2 headings (7)
/reference/creator-fund-eligible-countries/,content/reference/creator-fund-eligible-countries.md,mdx,data,warning,57,150,1,true,46,false,2,1195,11,true,tiktok creator fund eligible countries,true,10,0,true,true,BreadcrumbList|ImageObject|ListItem|Organization|Table|Thing|WebPage,true,true,0,1,,Potentially unrelated H2 headings (2)
/reference/creator-fund-payment-schedule/,src/app/reference/creator-fund-payment-schedule/page.tsx,app-page,data,warning,55,148,1,true,52,false,2,1169,18,true,tiktok creator fund payment schedule,true,7,0,true,true,BreadcrumbList|ImageObject|ListItem|Organization|Table|Thing|WebPage,true,true,0,1,,Potentially unrelated H2 headings (2)
/reference/,src/app/reference/page.tsx,app-page,hub-listing,warning,50,136,1,false,31,false,1,949,53,true,tiktok reference,true,12,0,true,true,Answer|BreadcrumbList|CollectionPage|FAQPage|ItemList|ListItem|Offer|Question|SoftwareApplication|Thing,true,true,0,1,,Potentially unrelated H2 headings (1)
/reference/live-gifts-value-chart/,src/app/reference/live-gifts-value-chart/page.tsx,app-page,data,warning,57,149,1,true,35,false,2,1181,12,true,tiktok live gifts value,true,5,0,true,true,BreadcrumbList|ImageObject|ListItem|Organization|Table|Thing|WebPage,true,true,0,1,,Potentially unrelated H2 headings (2)
/reference/shop-commission-rates/,src/app/reference/shop-commission-rates/page.tsx,app-page,data,warning,56,148,1,true,30,false,1,1133,11,true,tiktok shop commission rates,true,5,0,true,true,BreadcrumbList|ImageObject|ListItem|Organization|Table|Thing|WebPage,true,true,0,1,,Potentially unrelated H2 headings (1)
/reference/shop-payment-schedule/,src/app/reference/shop-payment-schedule/page.tsx,app-page,data,warning,56,148,1,true,40,false,1,1330,16,true,tiktok shop payment,true,7,0,true,true,BreadcrumbList|ImageObject|ListItem|Organization|Table|Thing|WebPage,true,true,0,1,,Potentially unrelated H2 headings (1)
/reference/tiktok-shop-payment-schedule/,content/reference/tiktok-shop-payment-schedule.md,mdx,data,warning,54,155,1,true,52,true,2,1324,11,true,tiktok shop payment schedule,true,9,0,true,true,BreadcrumbList|ImageObject|ListItem|Organization|Table|Thing|WebPage,true,true,0,2,,Heading hierarchy levels are skipped | Potentially unrelated H2 headings (2)
/region/,src/app/region/page.tsx,app-page,other,warning,51,143,1,false,38,false,2,1763,24,true,tiktok users by country,false,16,2,true,true,Answer|Article|FAQPage|ImageObject|Organization|Person|Question,false,true,0,4,,Meta description does not include primary keyword | No breadcrumbs detected | Potentially unrelated H2 headings (2) | Primary keyword missing in first 150 words
/resources/brand-deal-contract/,src/app/resources/brand-deal-contract/page.tsx,app-page,other,warning,58,139,1,true,61,false,3,2884,7,true,brand deal contract,true,4,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization|WebPage,true,true,0,1,,Potentially unrelated H2 headings (3)
/resources/brand-deal-contract-template/,content/resources/brand-deal-contract-template.md,mdx,other,warning,56,148,1,true,46,false,4,1680,11,true,brand deal contract template,true,9,0,true,true,Article|BreadcrumbList|ImageObject|ListItem|Organization|WebPage,true,true,0,1,,Potentially unrelated H2 headings (4)
/search/,src/app/search/page.tsx,app-page,other,warning,51,143,1,true,4,false,1,306,38,true,creator calculator,false,5,0,false,false,,false,true,0,7,,Title does not front-load primary keyword | Meta description does not include primary keyword | Word count below 500 | No schema markup detected | No breadcrumbs detected | Potentially unrelated H2 headings (1) | Primary keyword missing in first 150 words
/sitemap/,src/app/sitemap/page.tsx,app-page,other,warning,52,144,1,false,6,false,3,313,45,true,creator calculator,false,17,0,true,false,,false,true,0,7,,Title does not front-load primary keyword | Meta description does not include primary keyword | Word count below 500 | No schema markup detected | No breadcrumbs detected | Potentially unrelated H2 headings (3) | Primary keyword missing in first 150 words
/terms/,src/app/terms/page.tsx,app-page,trust-page,warning,54,146,1,false,18,false,14,1179,5,false,creator calculator,false,4,0,false,true,Organization|WebPage,false,false,0,4,,Title does not front-load primary keyword | Meta description does not include primary keyword | No breadcrumbs detected | Potentially unrelated H2 headings (14)
/tools/,src/app/tools/page.tsx,app-page,hub-listing,warning,52,153,1,true,12,true,1,462,21,true,creator calculator,false,14,0,true,false,,false,true,0,8,,Title does not front-load primary keyword | Meta description does not include primary keyword | Heading hierarchy levels are skipped | Word count below 500 | No schema markup detected | No breadcrumbs detected | Potentially unrelated H2 headings (1) | Primary keyword missing in first 150 words
/tools/rpm/,src/app/tools/rpm/page.tsx,app-page,calculator,warning,50,151,1,true,8,false,3,492,23,true,creator calculator,false,8,0,true,true,Answer|FAQPage|Question,true,true,0,5,,Title does not front-load primary keyword | Meta description does not include primary keyword | Word count below 500 | Potentially unrelated H2 headings (3) | Primary keyword missing in first 150 words
